idx,mu,return,steps,failure
198,0.6363636363636364,10.0,11,False
199,0.7,11.0,10,False
200,0.4666666666666667,6.0,15,False
201,0.6666666666666666,6.0,15,False
202,0.6363636363636364,10.0,11,False
203,0.6470588235294118,4.0,17,False
204,0.75,9.0,12,False
205,0.7142857142857143,14.0,7,False
206,0.5384615384615384,8.0,13,False
207,0.3333333333333333,12.0,9,False
208,0.3333333333333333,6.0,15,False
209,0.4666666666666667,6.0,15,False
210,0.6153846153846154,8.0,13,False
211,0.6428571428571429,7.0,14,False
212,0.5833333333333334,9.0,12,False
213,0.5555555555555556,3.0,18,False
214,0.5294117647058824,4.0,17,False
215,0.6923076923076923,8.0,13,False
216,0.6666666666666666,6.0,15,False
217,0.7142857142857143,7.0,14,False
218,0.5384615384615384,8.0,13,False
219,0.7142857142857143,7.0,14,False
220,0.5714285714285714,7.0,14,False
221,0.7142857142857143,7.0,14,False
222,0.5,5.0,16,False
223,0.5714285714285714,7.0,14,False
224,0.6153846153846154,8.0,13,False
225,0.5384615384615384,8.0,13,False
226,0.6666666666666666,12.0,9,False
227,0.5833333333333334,9.0,12,False
228,0.75,13.0,8,False
229,0.625,5.0,16,False
230,0.8181818181818182,10.0,11,False
231,0.5833333333333334,9.0,12,False
232,0.6153846153846154,8.0,13,False
233,0.6363636363636364,10.0,11,False
234,0.75,9.0,12,False
235,0.5714285714285714,7.0,14,False
236,0.4375,5.0,16,False
237,0.5454545454545454,10.0,11,False
238,0.6,6.0,15,False
239,0.5714285714285714,7.0,14,False
240,0.7272727272727273,10.0,11,False
241,0.7272727272727273,10.0,11,False
242,0.7692307692307693,8.0,13,False
243,0.625,5.0,16,False
244,0.6111111111111112,3.0,18,False
245,0.6666666666666666,9.0,12,False
246,0.625,5.0,16,False
247,0.6666666666666666,9.0,12,False
248,0.6666666666666666,12.0,9,False
249,0.75,13.0,8,False
250,0.75,9.0,12,False
251,0.6666666666666666,15.0,6,False
252,0.7272727272727273,10.0,11,False
253,0.6428571428571429,7.0,14,False
254,0.7692307692307693,8.0,13,False
255,0.5833333333333334,9.0,12,False
256,0.5555555555555556,12.0,9,False
257,0.6923076923076923,8.0,13,False
258,0.6363636363636364,10.0,11,False
259,0.5454545454545454,10.0,11,False
260,0.6923076923076923,8.0,13,False
261,0.7777777777777778,12.0,9,False
262,0.4666666666666667,6.0,15,False
263,0.6666666666666666,9.0,12,False
264,0.6,6.0,15,False
265,0.6363636363636364,10.0,11,False
266,0.35714285714285715,7.0,14,False
267,0.38461538461538464,8.0,13,False
268,0.6923076923076923,8.0,13,False
269,0.6,11.0,10,False
270,0.7272727272727273,10.0,11,False
271,0.6666666666666666,6.0,15,False
272,0.5333333333333333,6.0,15,False
273,0.6153846153846154,8.0,13,False
274,0.625,5.0,16,False
275,0.6363636363636364,10.0,11,False
276,0.7,11.0,10,False
277,0.6666666666666666,9.0,12,False
278,0.375,5.0,16,False
279,0.6111111111111112,3.0,18,False
280,0.7142857142857143,7.0,14,False
281,0.6153846153846154,8.0,13,False
282,0.7333333333333333,6.0,15,False
283,0.4666666666666667,6.0,15,False
284,0.5714285714285714,7.0,14,False
285,0.7142857142857143,7.0,14,False
286,0.5882352941176471,4.0,17,False
287,0.6666666666666666,6.0,15,False
288,0.6363636363636364,10.0,11,False
289,0.4166666666666667,9.0,12,False
290,0.8,11.0,10,False
291,0.35714285714285715,7.0,14,False
292,0.6923076923076923,8.0,13,False
293,0.35714285714285715,7.0,14,False
294,0.7777777777777778,12.0,9,False
295,0.625,5.0,16,False
296,0.6,11.0,10,False
297,0.42857142857142855,7.0,14,False
298,0.7142857142857143,7.0,14,False
299,0.625,5.0,16,False
300,0.625,5.0,16,False
301,0.5294117647058824,4.0,17,False
302,0.7692307692307693,8.0,13,False
303,0.38461538461538464,8.0,13,False
304,0.625,5.0,16,False
305,0.5454545454545454,10.0,11,False
306,0.5714285714285714,7.0,14,False
307,0.6666666666666666,15.0,6,False
308,0.5555555555555556,12.0,9,False
309,0.625,5.0,16,False
310,0.5,11.0,10,False
311,0.375,5.0,16,False
312,0.6428571428571429,7.0,14,False
313,0.6,6.0,15,False
314,0.5384615384615384,8.0,13,False
315,0.75,9.0,12,False
316,0.3333333333333333,6.0,15,False
317,0.3333333333333333,12.0,9,False
318,0.6428571428571429,7.0,14,False
319,0.6428571428571429,7.0,14,False
320,0.6875,5.0,16,False
321,0.6875,5.0,16,False
322,0.35714285714285715,7.0,14,False
323,0.6666666666666666,6.0,15,False
324,0.5714285714285714,7.0,14,False
325,0.7692307692307693,8.0,13,False
326,0.42857142857142855,7.0,14,False
327,0.6363636363636364,10.0,11,False
328,0.7142857142857143,14.0,7,False
329,0.6153846153846154,8.0,13,False
330,0.5,5.0,16,False
331,0.7272727272727273,10.0,11,False
332,0.3333333333333333,6.0,15,False
333,0.6153846153846154,8.0,13,False
334,0.6428571428571429,7.0,14,False
335,0.625,5.0,16,False
336,0.5833333333333334,9.0,12,False
337,0.4166666666666667,9.0,12,False
338,0.6666666666666666,9.0,12,False
339,0.75,9.0,12,False
340,0.6666666666666666,15.0,6,False
341,0.5,11.0,10,False
342,0.75,9.0,12,False
343,0.6363636363636364,10.0,11,False
344,0.4666666666666667,6.0,15,False
345,0.5833333333333334,9.0,12,False
346,0.6923076923076923,8.0,13,False
347,0.5714285714285714,7.0,14,False
348,0.7142857142857143,7.0,14,False
349,0.6666666666666666,9.0,12,False
350,0.5714285714285714,7.0,14,False
351,0.5882352941176471,4.0,17,False
352,0.7142857142857143,7.0,14,False
353,0.625,5.0,16,False
354,0.6111111111111112,3.0,18,False
355,0.7777777777777778,12.0,9,False
356,0.4,11.0,10,False
357,0.5882352941176471,4.0,17,False
358,0.35714285714285715,7.0,14,False
359,0.7272727272727273,10.0,11,False
360,0.5384615384615384,8.0,13,False
361,0.6666666666666666,6.0,15,False
362,0.6428571428571429,7.0,14,False
363,0.8,11.0,10,False
364,0.3333333333333333,6.0,15,False
365,0.8181818181818182,10.0,11,False
366,0.7142857142857143,14.0,7,False
367,0.6666666666666666,9.0,12,False
368,0.7857142857142857,7.0,14,False
369,0.75,13.0,8,False
370,0.6666666666666666,15.0,6,False
371,0.6153846153846154,8.0,13,False
372,0.5555555555555556,3.0,18,False
373,0.5384615384615384,8.0,13,False
374,0.5714285714285714,7.0,14,False
375,0.6470588235294118,4.0,17,False
376,0.8181818181818182,10.0,11,False
377,0.5714285714285714,7.0,14,False
378,0.5454545454545454,10.0,11,False
379,0.625,5.0,16,False
380,0.7,11.0,10,False
381,0.6666666666666666,6.0,15,False
382,0.6,6.0,15,False
383,0.6923076923076923,8.0,13,False
384,0.5454545454545454,10.0,11,False
385,0.6,6.0,15,False
386,0.6111111111111112,3.0,18,False
387,0.4117647058823529,4.0,17,False
388,0.7857142857142857,7.0,14,False
389,0.6,6.0,15,False
390,0.5625,5.0,16,False
391,0.625,5.0,16,False
392,0.5555555555555556,3.0,18,False
393,0.45454545454545453,10.0,11,False
394,0.5454545454545454,10.0,11,False
395,0.7857142857142857,7.0,14,False
396,0.7142857142857143,7.0,14,False
397,0.6923076923076923,8.0,13,False
398,0.7142857142857143,14.0,7,False
399,0.7142857142857143,7.0,14,False
400,0.75,9.0,12,False
401,0.6,11.0,10,False
402,0.8,11.0,10,False
403,0.5,11.0,10,False
404,0.8,11.0,10,False
405,0.7,11.0,10,False
406,0.4,11.0,10,False
407,0.6,11.0,10,False
408,0.6428571428571429,7.0,14,False
409,0.6923076923076923,8.0,13,False
410,0.8,11.0,10,False
411,0.7692307692307693,8.0,13,False
412,0.5,9.0,12,False
413,0.7,11.0,10,False
414,0.5555555555555556,3.0,18,False
415,0.6666666666666666,6.0,15,False
416,0.6666666666666666,6.0,15,False
417,0.75,9.0,12,False
418,0.6153846153846154,8.0,13,False
419,0.5294117647058824,4.0,17,False
420,0.625,5.0,16,False
421,0.7272727272727273,10.0,11,False
422,0.4375,5.0,16,False
423,0.46153846153846156,8.0,13,False
424,0.6470588235294118,4.0,17,False
425,0.5714285714285714,7.0,14,False
426,0.6470588235294118,4.0,17,False
427,0.5714285714285714,7.0,14,False
428,0.6153846153846154,8.0,13,False
429,0.6923076923076923,8.0,13,False
430,0.5625,5.0,16,False
431,0.5384615384615384,8.0,13,False
432,0.7142857142857143,7.0,14,False
433,0.3333333333333333,12.0,9,False
434,0.6666666666666666,9.0,12,False
435,0.35714285714285715,7.0,14,False
436,0.5,11.0,10,False
437,0.375,5.0,16,False
438,0.5882352941176471,4.0,17,False
439,0.6923076923076923,8.0,13,False
440,0.8,11.0,10,False
441,0.5,9.0,12,False
442,0.6428571428571429,7.0,14,False
443,0.7272727272727273,10.0,11,False
444,0.5,11.0,10,False
445,0.6,11.0,10,False
446,0.6363636363636364,10.0,11,False
447,0.8,11.0,10,False
448,0.5714285714285714,7.0,14,False
449,0.6363636363636364,10.0,11,False
450,0.6,11.0,10,False
451,0.6153846153846154,8.0,13,False
452,0.45454545454545453,10.0,11,False
453,0.4166666666666667,9.0,12,False
454,0.6666666666666666,6.0,15,False
455,0.6666666666666666,9.0,12,False
456,0.4666666666666667,6.0,15,False
457,0.5333333333333333,6.0,15,False
458,0.8,11.0,10,False
459,0.6666666666666666,9.0,12,False
460,0.6153846153846154,8.0,13,False
461,0.45454545454545453,10.0,11,False
462,0.6923076923076923,8.0,13,False
463,0.6875,5.0,16,False
464,0.5882352941176471,4.0,17,False
465,0.75,9.0,12,False
466,0.6153846153846154,8.0,13,False
467,0.6470588235294118,4.0,17,False
468,0.4375,5.0,16,False
469,0.5454545454545454,10.0,11,False
470,0.5833333333333334,9.0,12,False
471,0.625,5.0,16,False
472,0.7,11.0,10,False
473,0.6111111111111112,3.0,18,False
474,0.8181818181818182,10.0,11,False
475,0.35714285714285715,7.0,14,False
476,0.5,5.0,16,False
477,0.7857142857142857,7.0,14,False
478,0.6153846153846154,8.0,13,False
479,0.5,7.0,14,False
480,0.6111111111111112,3.0,18,False
481,0.5294117647058824,4.0,17,False
482,0.6923076923076923,8.0,13,False
483,0.625,5.0,16,False
484,0.6363636363636364,10.0,11,False
485,0.45454545454545453,10.0,11,False
486,0.5,11.0,10,False
487,0.6428571428571429,7.0,14,False
488,0.5833333333333334,9.0,12,False
489,0.4666666666666667,6.0,15,False
490,0.5,5.0,16,False
491,0.7142857142857143,7.0,14,False
492,0.75,9.0,12,False
493,0.5,11.0,10,False
494,0.6428571428571429,7.0,14,False
495,0.5,5.0,16,False
496,0.8181818181818182,10.0,11,False
497,0.5555555555555556,3.0,18,False
498,0.625,5.0,16,False
499,0.5384615384615384,8.0,13,False
500,0.6666666666666666,6.0,15,False
501,0.6428571428571429,7.0,14,False
502,0.5625,5.0,16,False
503,0.7333333333333333,6.0,15,False
504,0.5833333333333334,9.0,12,False
505,0.7142857142857143,7.0,14,False
506,0.45454545454545453,10.0,11,False
507,0.6111111111111112,3.0,18,False
508,0.6666666666666666,9.0,12,False
509,0.8181818181818182,10.0,11,False
510,0.5833333333333334,9.0,12,False
511,0.7777777777777778,12.0,9,False
512,0.5384615384615384,8.0,13,False
513,0.6153846153846154,8.0,13,False
514,0.5555555555555556,3.0,18,False
515,0.625,5.0,16,False
516,0.6153846153846154,8.0,13,False
517,0.7142857142857143,7.0,14,False
518,0.7272727272727273,10.0,11,False
519,0.625,5.0,16,False
520,0.7777777777777778,12.0,9,False
521,0.5,5.0,16,False
522,0.6153846153846154,8.0,13,False
523,0.35714285714285715,7.0,14,False
524,0.8,11.0,10,False
525,0.5882352941176471,4.0,17,False
526,0.5714285714285714,7.0,14,False
527,0.7777777777777778,12.0,9,False
528,0.6470588235294118,4.0,17,False
529,0.8181818181818182,10.0,11,False
530,0.6666666666666666,9.0,12,False
531,0.8181818181818182,10.0,11,False
532,0.4,11.0,10,False
533,0.75,9.0,12,False
534,0.6,11.0,10,False
535,0.5833333333333334,9.0,12,False
536,0.7333333333333333,6.0,15,False
537,0.6666666666666666,15.0,6,False
538,0.7692307692307693,8.0,13,False
539,0.5882352941176471,4.0,17,False
540,0.4666666666666667,6.0,15,False
541,0.6,11.0,10,False
542,0.6,11.0,10,False
543,0.6666666666666666,6.0,15,False
544,0.6666666666666666,6.0,15,False
545,0.6153846153846154,8.0,13,False
546,0.6470588235294118,4.0,17,False
547,0.7142857142857143,7.0,14,False
548,0.7777777777777778,12.0,9,False
549,0.5714285714285714,7.0,14,False
550,0.6875,5.0,16,False
551,0.7777777777777778,12.0,9,False
552,0.7142857142857143,14.0,7,False
553,0.5,9.0,12,False
554,0.7142857142857143,7.0,14,False
555,0.6923076923076923,8.0,13,False
556,0.6,11.0,10,False
557,0.6666666666666666,6.0,15,False
558,0.6,11.0,10,False
559,0.7142857142857143,14.0,7,False
560,0.7272727272727273,10.0,11,False
561,0.5833333333333334,9.0,12,False
562,0.7692307692307693,8.0,13,False
563,0.6923076923076923,8.0,13,False
564,0.5,11.0,10,False
565,0.7272727272727273,10.0,11,False
566,0.7,11.0,10,False
567,0.4375,5.0,16,False
568,0.4,11.0,10,False
569,0.6666666666666666,6.0,15,False
570,0.42857142857142855,7.0,14,False
571,0.6428571428571429,7.0,14,False
572,0.8,11.0,10,False
573,0.5882352941176471,4.0,17,False
574,0.4,6.0,15,False
575,0.6923076923076923,8.0,13,False
576,0.6923076923076923,8.0,13,False
577,0.6,11.0,10,False
578,0.5625,5.0,16,False
579,0.4375,5.0,16,False
580,0.6153846153846154,8.0,13,False
581,0.6666666666666666,9.0,12,False
582,0.5833333333333334,9.0,12,False
583,0.625,5.0,16,False
584,0.6666666666666666,12.0,9,False
585,0.5454545454545454,10.0,11,False
586,0.5882352941176471,4.0,17,False
587,0.7272727272727273,10.0,11,False
588,0.5833333333333334,9.0,12,False
589,0.6153846153846154,8.0,13,False
590,0.75,9.0,12,False
591,0.4666666666666667,6.0,15,False
592,0.75,13.0,8,False
593,0.7142857142857143,7.0,14,False
594,0.5,5.0,16,False
595,0.6470588235294118,4.0,17,False
596,0.6923076923076923,8.0,13,False
597,0.6363636363636364,10.0,11,False
598,0.5384615384615384,8.0,13,False
599,0.5714285714285714,7.0,14,False
600,0.42857142857142855,7.0,14,False
601,0.6153846153846154,8.0,13,False
602,0.7,11.0,10,False
603,0.5833333333333334,9.0,12,False
604,0.6153846153846154,8.0,13,False
605,0.6666666666666666,9.0,12,False
606,0.5384615384615384,8.0,13,False
607,0.5294117647058824,4.0,17,False
608,0.7777777777777778,12.0,9,False
609,0.7272727272727273,10.0,11,False
610,0.6666666666666666,6.0,15,False
611,0.6666666666666666,15.0,6,False
612,0.6,6.0,15,False
613,0.6666666666666666,15.0,6,False
614,0.6,6.0,15,False
615,0.7,11.0,10,False
616,0.5833333333333334,9.0,12,False
617,0.6363636363636364,10.0,11,False
618,0.6,11.0,10,False
619,0.5833333333333334,9.0,12,False
620,0.8,11.0,10,False
621,0.6,11.0,10,False
622,0.6923076923076923,8.0,13,False
623,0.5625,5.0,16,False
624,0.4666666666666667,6.0,15,False
625,0.5625,5.0,16,False
626,0.5833333333333334,9.0,12,False
627,0.7,11.0,10,False
628,0.38461538461538464,8.0,13,False
629,0.625,5.0,16,False
630,0.7142857142857143,7.0,14,False
631,0.8,11.0,10,False
632,0.5,9.0,12,False
633,0.45454545454545453,10.0,11,False
634,0.7,11.0,10,False
635,0.5833333333333334,9.0,12,False
636,0.6428571428571429,7.0,14,False
637,0.6,6.0,15,False
638,0.5,5.0,16,False
639,0.5882352941176471,4.0,17,False
640,0.75,9.0,12,False
641,0.47058823529411764,4.0,17,False
642,0.8,11.0,10,False
643,0.42857142857142855,7.0,14,False
644,0.8,11.0,10,False
645,0.7272727272727273,10.0,11,False
646,0.5,9.0,12,False
647,0.3333333333333333,6.0,15,False
648,0.7142857142857143,7.0,14,False
649,0.375,5.0,16,False
650,0.5454545454545454,10.0,11,False
651,0.6153846153846154,8.0,13,False
652,0.35714285714285715,7.0,14,False
653,0.5,9.0,12,False
654,0.38461538461538464,8.0,13,False
655,0.7,11.0,10,False
656,0.6428571428571429,7.0,14,False
657,0.7692307692307693,8.0,13,False
658,0.5833333333333334,9.0,12,False
659,0.7777777777777778,12.0,9,False
660,0.6666666666666666,15.0,6,False
661,0.5333333333333333,6.0,15,False
662,0.6428571428571429,7.0,14,False
663,0.7142857142857143,7.0,14,False
664,0.3333333333333333,6.0,15,False
665,0.6923076923076923,8.0,13,False
666,0.6666666666666666,6.0,15,False
667,0.6428571428571429,7.0,14,False
668,0.7142857142857143,14.0,7,False
669,0.5833333333333334,9.0,12,False
670,0.6,6.0,15,False
671,0.5882352941176471,4.0,17,False
672,0.5333333333333333,6.0,15,False
673,0.5384615384615384,8.0,13,False
674,0.5833333333333334,9.0,12,False
675,0.6153846153846154,8.0,13,False
676,0.5,9.0,12,False
677,0.6923076923076923,8.0,13,False
678,0.6153846153846154,8.0,13,False
679,0.5882352941176471,4.0,17,False
680,0.4166666666666667,9.0,12,False
681,0.6428571428571429,7.0,14,False
682,0.5,5.0,16,False
683,0.6923076923076923,8.0,13,False
684,0.7777777777777778,12.0,9,False
685,0.6153846153846154,8.0,13,False
686,0.3333333333333333,12.0,9,False
687,0.7692307692307693,8.0,13,False
688,0.6666666666666666,15.0,6,False
689,0.5555555555555556,12.0,9,False
690,0.5882352941176471,4.0,17,False
691,0.5555555555555556,3.0,18,False
692,0.6,6.0,15,False
693,0.6,11.0,10,False
694,0.5882352941176471,4.0,17,False
695,0.7272727272727273,10.0,11,False
696,0.5882352941176471,4.0,17,False
697,0.6666666666666666,15.0,6,False
698,0.7142857142857143,14.0,7,False
699,0.5555555555555556,12.0,9,False
700,0.5454545454545454,10.0,11,False
701,0.6153846153846154,8.0,13,False
702,0.6923076923076923,8.0,13,False
703,0.5882352941176471,4.0,17,False
704,0.8,11.0,10,False
705,0.5882352941176471,4.0,17,False
706,0.5454545454545454,10.0,11,False
707,0.5625,5.0,16,False
708,0.625,5.0,16,False
709,0.4166666666666667,9.0,12,False
710,0.6,6.0,15,False
711,0.5454545454545454,10.0,11,False
712,0.625,5.0,16,False
713,0.75,13.0,8,False
714,0.6,6.0,15,False
715,0.75,9.0,12,False
716,0.6363636363636364,10.0,11,False
717,0.5,5.0,16,False
718,0.45454545454545453,10.0,11,False
719,0.5454545454545454,10.0,11,False
720,0.5833333333333334,9.0,12,False
721,0.5625,5.0,16,False
722,0.5,5.0,16,False
723,0.3333333333333333,12.0,9,False
724,0.625,5.0,16,False
725,0.75,9.0,12,False
726,0.6428571428571429,7.0,14,False
727,0.8181818181818182,10.0,11,False
728,0.5833333333333334,9.0,12,False
729,0.6153846153846154,8.0,13,False
730,0.7272727272727273,10.0,11,False
731,0.6111111111111112,3.0,18,False
732,0.6153846153846154,8.0,13,False
733,0.5555555555555556,3.0,18,False
734,0.7,11.0,10,False
735,0.8333333333333334,9.0,12,False
736,0.5,9.0,12,False
737,0.5454545454545454,10.0,11,False
738,0.5625,5.0,16,False
739,0.6666666666666666,9.0,12,False
740,0.75,9.0,12,False
741,0.5294117647058824,4.0,17,False
742,0.46153846153846156,8.0,13,False
743,0.5714285714285714,7.0,14,False
744,0.8181818181818182,10.0,11,False
745,0.6153846153846154,8.0,13,False
746,0.6,11.0,10,False
747,0.5882352941176471,4.0,17,False
748,0.8,11.0,10,False
749,0.6666666666666666,9.0,12,False
750,0.6,6.0,15,False
751,0.75,9.0,12,False
752,0.6,6.0,15,False
753,0.7857142857142857,7.0,14,False
754,0.6666666666666666,9.0,12,False
755,0.5294117647058824,4.0,17,False
756,0.45454545454545453,10.0,11,False
757,0.5,5.0,16,False
758,0.4117647058823529,4.0,17,False
759,0.6111111111111112,3.0,18,False
760,0.5714285714285714,7.0,14,False
761,0.3333333333333333,12.0,9,False
762,0.7142857142857143,7.0,14,False
763,0.7,11.0,10,False
764,0.6,6.0,15,False
765,0.75,9.0,12,False
766,0.7142857142857143,7.0,14,False
767,0.6666666666666666,6.0,15,False
768,0.6923076923076923,8.0,13,False
769,0.5714285714285714,7.0,14,False
770,0.75,13.0,8,False
771,0.4166666666666667,9.0,12,False
772,0.7142857142857143,7.0,14,False
773,0.5833333333333334,9.0,12,False
774,0.5384615384615384,8.0,13,False
775,0.6111111111111112,3.0,18,False
776,0.46153846153846156,8.0,13,False
777,0.5714285714285714,7.0,14,False
778,0.7692307692307693,8.0,13,False
779,0.5,7.0,14,False
780,0.625,5.0,16,False
781,0.6428571428571429,7.0,14,False
782,0.38461538461538464,8.0,13,False
783,0.6666666666666666,9.0,12,False
784,0.6666666666666666,6.0,15,False
785,0.5,5.0,16,False
786,0.5294117647058824,4.0,17,False
787,0.6666666666666666,9.0,12,False
788,0.5333333333333333,6.0,15,False
789,0.6428571428571429,7.0,14,False
790,0.7142857142857143,7.0,14,False
791,0.75,9.0,12,False
792,0.6153846153846154,8.0,13,False
793,0.7,11.0,10,False
